bioav,68.95497131347656,8,1000,663.2748034000397
bioav,30.779556274414062,9,1000,665.9265887737274
bioav,28.992313385009766,6,1000,668.5768308639526
bioav,28.697771072387695,2,1000,684.8335754871368
bioav,67.86566162109375,5,1000,687.0510189533234
bioav,32.49987030029297,3,1000,688.8860533237457
bioav,29.445512771606445,7,1000,691.9279136657715
bioav,28.0655517578125,1,1000,695.6239719390869
bioav,68.2511215209961,4,1000,700.4729566574097
bioav,28.45745277404785,0,1000,712.7892634868622
ld50,2938.672607421875,9,1000,705.7111480236053
ld50,3040.41064453125,5,1000,714.9773652553558
ld50,2422.26708984375,1,1000,723.2834510803223
ld50,2528.177978515625,0,1000,730.7283647060394
ld50,2574.789794921875,3,1000,748.2514154911041
ld50,2739.08544921875,4,1000,754.6913342475891
ld50,2032.6121826171875,2,1000,757.3744831085205
ld50,2326.3896484375,6,1000,758.3015449047089
ld50,2547.77783203125,8,1000,760.750794172287
ld50,2525.897216796875,7,1000,765.9002304077148
concrete_strength,15.846817016601562,1,1000,1421.4725804328918
concrete_strength,22.961206436157227,2,1000,1433.5443851947784
concrete_strength,16.248783111572266,8,1000,1452.397694826126
concrete_strength,15.87654972076416,0,1000,1476.6058242321014
concrete_strength,17.22300148010254,4,1000,1490.648181438446
concrete_strength,15.970914840698242,3,1000,1498.0621733665466
concrete_strength,22.73933219909668,5,1000,1504.0392785072327
concrete_strength,16.68219757080078,9,1000,1512.9156336784363
concrete_strength,15.5379638671875,6,1000,1512.9620418548584
concrete_strength,21.818952560424805,7,1000,1515.3694388866425
airfoil,6.812080383300781,1,1000,1168.8106310367584
airfoil,96.63636779785156,3,1000,1220.9364190101624
airfoil,6.878039836883545,4,1000,1221.954538822174
airfoil,6.58180570602417,0,1000,1223.94264960289
airfoil,6.595483779907227,6,1000,1243.0732688903809
airfoil,6.50617790222168,2,1000,1244.1281502246857
airfoil,96.09296417236328,5,1000,1244.234928369522
airfoil,96.87696075439453,8,1000,1245.9476687908173
airfoil,7.166130542755127,9,1000,1248.6778512001038
airfoil,6.938889980316162,7,1000,1252.1431775093079
