ld50,2059.9638671875,6,1000,4387.333252906799
ld50,2224.031005859375,7,1000,4432.984116077423
ld50,2600.5849609375,9,1000,4407.554847002029
ld50,2459.993896484375,15,1000,4432.10146689415
ld50,2298.05859375,20,1000,4388.562999248505
ld50,2297.76171875,23,1000,4409.538873195648
ld50,2374.967529296875,29,1000,3640.776031970978
concrete_strength,20.066951751708984,4,1000,1298.439301252365
concrete_strength,19.18488883972168,6,1000,1295.7958190441132
concrete_strength,19.178150177001953,7,1000,1303.462826013565
concrete_strength,18.35831069946289,10,1000,1298.2235188484192
concrete_strength,20.87849235534668,14,1000,1299.9413261413574
concrete_strength,22.544261932373047,15,1000,1308.0921649932861
concrete_strength,21.516643524169922,19,1000,1292.381826877594
concrete_strength,21.913497924804688,22,1000,1289.8404469490051
concrete_strength,19.303842544555664,23,1000,1298.6086239814758
concrete_strength,20.513139724731445,29,1000,1077.5737800598145
airfoil,57.685306549072266,7,1000,1072.3565230369568
airfoil,35.10548782348633,2,1000,1079.4745399951935
airfoil,34.721588134765625,6,1000,1079.6325459480286
airfoil,96.28189849853516,9,1000,1075.652808189392
airfoil,34.713905334472656,14,1000,1080.7832729816437
airfoil,33.908329010009766,15,1000,1082.4859549999237
airfoil,39.48099136352539,16,1000,1072.3249819278717
airfoil,96.98460388183594,22,1000,1078.546716928482
airfoil,42.74275588989258,23,1000,1081.269156217575
airfoil,58.968231201171875,24,1000,892.6519558429718
