brain_tumor_vit_10,0.6367334127426147,0.5243972539901733,0.6691559274145897,8,0,0
brain_tumor_vit_10,0.8214085698127747,0.5888614654541016,0.7067162312091665,7,0,0
brain_tumor_vit_10,0.6733633875846863,0.7486662864685059,0.7037052829214867,14,0,0
brain_tumor_vit_10,0.7417259216308594,0.9159145355224609,0.6991620761282901,23,0,0
brain_tumor_vit_10,0.6475964784622192,0.6487356424331665,0.6700563259581302,16,0,0
brain_tumor_vit_10,0.6593080759048462,0.6649026870727539,0.7226846344927524,21,0,0
brain_tumor_vit_10,0.6713475584983826,0.6303607225418091,0.6622112006583112,13,0,0
brain_tumor_vit_10,0.7677851915359497,0.6972084641456604,0.7324592762805046,0,0,0
brain_tumor_vit_10,0.7390504479408264,0.6039710640907288,0.715702383442128,12,0,0
brain_tumor_vit_10,0.6061835885047913,0.658003032207489,0.6681982354914888,4,0,0
brain_tumor_vit_10,0.7770686149597168,0.6730036735534668,0.7183259478274812,10,0,0
brain_tumor_vit_10,0.6005545258522034,0.6003214120864868,0.6994174839334285,24,0,0
brain_tumor_vit_10,0.6904354691505432,0.8294844031333923,0.6993351039734292,9,0,0
brain_tumor_vit_10,0.7196058630943298,0.6363315582275391,0.7559994966425794,18,0,0
brain_tumor_vit_10,0.7371924519538879,0.631493091583252,0.7145711817639939,11,0,0
brain_tumor_vit_10,0.6734541654586792,0.693732500076294,0.6988921622012524,3,0,0
brain_tumor_vit_10,0.6429654955863953,0.676280677318573,0.6705062890306432,28,0,0
brain_tumor_vit_10,0.6379666328430176,0.7316782474517822,0.7472134264225655,17,0,0
brain_tumor_vit_10,0.8479766249656677,0.641949474811554,0.7420715898909467,1,0,0
brain_tumor_vit_10,0.6590033769607544,0.7248717546463013,0.6734263288213852,5,0,0
brain_tumor_vit_10,0.700809895992279,0.6565001010894775,0.6624406125951321,26,0,0
brain_tumor_vit_10,0.792556643486023,0.9894158840179443,0.7266495868246606,15,0,0
brain_tumor_vit_10,0.7527955174446106,0.8182397484779358,0.7016960204915798,19,0,0
brain_tumor_vit_10,0.6444751620292664,0.8199679851531982,0.7082500432399993,25,0,0
brain_tumor_vit_10,0.7729427814483643,0.6176714897155762,0.7258283793926239,2,0,0
brain_tumor_vit_10,0.6816346645355225,0.5727987289428711,0.7066770652507214,27,0,0
brain_tumor_vit_50,0.725255697965622,0.6902669668197632,0.699055265995764,1,0,0
brain_tumor_vit_10,0.7069460153579712,0.5436606407165527,0.686252827339984,20,0,0
brain_tumor_vit_10,0.6499319672584534,0.6490476131439209,0.6366433678789342,6,0,0
brain_tumor_vit_10,0.6513166427612305,0.7848547101020813,0.6831174809881981,29,0,0
brain_tumor_vit_50,0.6089833676815033,0.7390385866165161,0.6661067252518028,0,0,0
brain_tumor_vit_10,0.6746490001678467,0.8403028249740601,0.6731401605808989,22,0,0
brain_tumor_vit_10,0.7616438269615173,0.5723772644996643,0.6915847760565738,7,1,0
brain_tumor_vit_10,0.5767274498939514,0.4837760627269745,0.6519892196706001,8,1,0
brain_tumor_vit_10,0.6090195178985596,0.652354896068573,0.7047128911982191,21,1,0
brain_tumor_vit_10,0.6143561601638794,0.5998226404190063,0.6414409679301242,13,1,0
brain_tumor_vit_10,0.5842341184616089,0.6363036632537842,0.6511463402433598,16,1,0
brain_tumor_vit_10,0.6812371015548706,0.8720866441726685,0.6809682484636915,23,1,0
brain_tumor_vit_10,0.6901426911354065,0.6556679010391235,0.7000362473599454,0,1,0
brain_tumor_vit_10,0.6224281191825867,0.7346234321594238,0.6966510681395836,14,1,0
brain_tumor_vit_10,0.6397525668144226,0.5863441228866577,0.7324054310930536,18,1,0
brain_tumor_vit_10,0.6160194277763367,0.7283334732055664,0.6848688480701852,3,1,0
brain_tumor_vit_10,0.6410155892372131,0.8387685418128967,0.6864877945565163,9,1,0
brain_tumor_vit_10,0.6671181321144104,0.6210261583328247,0.6932322173676593,11,1,0
brain_tumor_vit_10,0.5476018786430359,0.5821555852890015,0.6909100362595092,24,1,0
brain_tumor_vit_10,0.5778115391731262,0.6533113718032837,0.6575205281693884,28,1,0
brain_tumor_vit_10,0.7144004702568054,0.6572706699371338,0.6994720266220418,10,1,0
brain_tumor_vit_10,0.5836215019226074,0.7069236040115356,0.7372589878579403,17,1,0
brain_tumor_vit_10,0.6049796938896179,0.6999047994613647,0.6562891114265361,5,1,0
brain_tumor_vit_10,0.6330603957176208,0.6416882276535034,0.640850786198961,26,1,0
brain_tumor_vit_10,0.7242178916931152,0.9518643617630005,0.7116353543514901,15,1,0
brain_tumor_vit_10,0.5798910856246948,0.7947101593017578,0.6829444899203929,25,1,0
brain_tumor_vit_10,0.6796144247055054,0.8100700378417969,0.6868429646847096,19,1,0
brain_tumor_vit_10,0.5576221942901611,0.6412997841835022,0.6596682686754998,4,1,0
brain_tumor_vit_10,0.6799125671386719,0.5836319923400879,0.6986354519712165,12,1,0
brain_tumor_vit_10,0.7803676128387451,0.6528635621070862,0.7176693937879928,1,1,0
brain_tumor_vit_10,0.7043147087097168,0.5859183073043823,0.7026573806367022,2,1,0
brain_tumor_vit_10,0.6465937495231628,0.5301371216773987,0.6715619050441904,20,1,0
brain_tumor_vit_50,0.5992897152900696,0.6407057046890259,0.6661923252126222,1,1,0
brain_tumor_vit_10,0.5912723541259766,0.7837159037590027,0.6659087094854801,29,1,0
brain_tumor_vit_10,0.6232135891914368,0.5621795058250427,0.6906965520787747,27,1,0
brain_tumor_vit_50,0.5818406939506531,0.7150610685348511,0.6310101068148048,0,1,0
brain_tumor_vit_10,0.5911808609962463,0.6377792358398438,0.6171728112596147,6,1,0
brain_tumor_vit_10,0.6198418140411377,0.8362037539482117,0.6542404832992148,22,1,0
brain_tumor_vit_10,0.7070984840393066,0.5572316646575928,0.6776292203588689,7,2,0
brain_tumor_vit_10,0.5223088264465332,0.44682005047798157,0.6366662953762298,8,2,0
brain_tumor_vit_10,0.5619081258773804,0.5720094442367554,0.6226768709243612,13,2,0
brain_tumor_vit_10,0.5304914712905884,0.6314783096313477,0.634716900739264,16,2,0
brain_tumor_vit_10,0.6255414485931396,0.8336706757545471,0.6649619144328097,23,2,0
brain_tumor_vit_10,0.5623344779014587,0.6419098377227783,0.6881550131960118,21,2,0
brain_tumor_vit_10,0.6227219104766846,0.6201027631759644,0.6737406691338154,0,2,0
brain_tumor_vit_10,0.5698265433311462,0.5415972471237183,0.7128225431797353,18,2,0
brain_tumor_vit_10,0.5748629570007324,0.7224543690681458,0.6904704989270961,14,2,0
brain_tumor_vit_10,0.5626079440116882,0.7640804052352905,0.6720469898365914,3,2,0
brain_tumor_vit_10,0.4995730519294739,0.5661180019378662,0.6832365076592628,24,2,0
brain_tumor_vit_10,0.6067960858345032,0.615633487701416,0.6775998783872482,11,2,0
brain_tumor_vit_10,0.6564906239509583,0.6432225704193115,0.6832789842118608,10,2,0
brain_tumor_vit_10,0.5950853824615479,0.8475167751312256,0.6746433770402949,9,2,0
brain_tumor_vit_10,0.555826723575592,0.6783063411712646,0.6414473874771849,5,2,0
brain_tumor_vit_10,0.5187665224075317,0.6313048601150513,0.6465348385749979,28,2,0
brain_tumor_vit_10,0.5341061353683472,0.6839117407798767,0.7287279063082756,17,2,0
brain_tumor_vit_10,0.5717155933380127,0.6273127794265747,0.6212496478506859,26,2,0
brain_tumor_vit_10,0.6263071894645691,0.5663609504699707,0.684723528141671,12,2,0
brain_tumor_vit_10,0.6608642935752869,0.9172648191452026,0.6994723322543692,15,2,0
brain_tumor_vit_10,0.7170718312263489,0.6634896993637085,0.6949278547408733,1,2,0
